name,screen_name,id,party,mention,date,tweet_id
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-03-17,1239983129013760004
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-03-17,1239988679394955266
"Luksic, Oliver",OlliLuksic,21144568,FDP,RND_de,2020-03-17,1239989720450502658
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-03-18,1240159821124550657
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-03-18,1240319579001421824
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-03-18,1240331831041556480
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-03-20,1240885924394938369
"Luksic, Oliver",OlliLuksic,21144568,FDP,MiRo_SPD,2020-03-21,1241278100895391745
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-03-25,1242836090421157888
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-03-26,1243238062177607682
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-03-26,1243244679136763906
"Luksic, Oliver",OlliLuksic,21144568,FDP,zeitonline,2020-03-26,1243254888315977729
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-03-27,1243588967368462337
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-03-28,1243815804321304583
"Luksic, Oliver",OlliLuksic,21144568,FDP,kaffeecup,2020-03-29,1244168392959045633
"Luksic, Oliver",OlliLuksic,21144568,FDP,VolkerUllrich,2020-03-29,1244168525746450432
"Luksic, Oliver",OlliLuksic,21144568,FDP,wolflotter,2020-03-30,1244644507146215426
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-03-31,1245100916858109954
"Luksic, Oliver",OlliLuksic,21144568,FDP,NZZ,2020-04-01,1245253169401270272
"Luksic, Oliver",OlliLuksic,21144568,FDP,freddibecker,2020-04-01,1245397648451960839
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-04-01,1245410910996398088
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-04-01,1245412360308830208
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-04-01,1245413057121136645
"Luksic, Oliver",OlliLuksic,21144568,FDP,antjeschrupp,2020-04-01,1245413430133211141
"Luksic, Oliver",OlliLuksic,21144568,FDP,piqd_de,2020-04-01,1245413430133211141
"Luksic, Oliver",OlliLuksic,21144568,FDP,Frohnwald,2020-04-02,1245765790953062402
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-04-03,1245953739158163456
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-04-03,1245957656684175362
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-04-03,1245966119875330053
"Luksic, Oliver",OlliLuksic,21144568,FDP,zeitonline,2020-04-03,1245967352610672640
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-04-03,1246074522584748032
"Luksic, Oliver",OlliLuksic,21144568,FDP,NZZ,2020-04-03,1246108063616176134
"Luksic, Oliver",OlliLuksic,21144568,FDP,janfleischhauer,2020-04-04,1246410886245425158
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-04-06,1247073248178769920
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-04-09,1248329441283096578
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-04-10,1248522551896268800
"Luksic, Oliver",OlliLuksic,21144568,FDP,mlewandowsky,2020-04-11,1248951642910789632
"Luksic, Oliver",OlliLuksic,21144568,FDP,TJargstorff,2020-04-11,1249005325207904256
"Luksic, Oliver",OlliLuksic,21144568,FDP,FehringerMartin,2020-04-11,1249005325207904256
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-04-12,1249317820753743872
"Luksic, Oliver",OlliLuksic,21144568,FDP,MarcelSchrder9,2020-04-12,1249319744265650178
"Luksic, Oliver",OlliLuksic,21144568,FDP,zeitonline,2020-04-12,1249320017973448704
"Luksic, Oliver",OlliLuksic,21144568,FDP,jeanvansta,2020-04-12,1249349310258597889
"Luksic, Oliver",OlliLuksic,21144568,FDP,_donalphonso,2020-04-12,1249354555126669312
"Luksic, Oliver",OlliLuksic,21144568,FDP,TJargstorff,2020-04-12,1249356500851621893
"Luksic, Oliver",OlliLuksic,21144568,FDP,jeanvansta,2020-04-12,1249356500851621893
"Luksic, Oliver",OlliLuksic,21144568,FDP,fdp,2020-04-12,1249356500851621893
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-04-13,1249724758117187584
"Luksic, Oliver",OlliLuksic,21144568,FDP,jensspahn,2020-04-14,1250024382589734915
"Luksic, Oliver",OlliLuksic,21144568,FDP,realAlexBlank,2020-04-14,1250132018895163394
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-04-15,1250452107347591168
"Luksic, Oliver",OlliLuksic,21144568,FDP,MEtzold,2020-04-15,1250506587506180097
"Luksic, Oliver",OlliLuksic,21144568,FDP,ph_kraemer,2020-04-16,1250822916427653120
"Luksic, Oliver",OlliLuksic,21144568,FDP,DIELINKESaar,2020-04-16,1250822916427653120
"Luksic, Oliver",OlliLuksic,21144568,FDP,Gruene_Saar,2020-04-16,1250822916427653120
"Luksic, Oliver",OlliLuksic,21144568,FDP,FDP_Saar,2020-04-16,1250822916427653120
"Luksic, Oliver",OlliLuksic,21144568,FDP,Chr_schan,2020-04-17,1251021201213972482
"Luksic, Oliver",OlliLuksic,21144568,FDP,saarkritiker,2020-04-17,1251027040024907776
"Luksic, Oliver",OlliLuksic,21144568,FDP,VesnaKoch,2020-04-17,1251034324339699712
"Luksic, Oliver",OlliLuksic,21144568,FDP,saarkritiker,2020-04-18,1251556319443791872
"Luksic, Oliver",OlliLuksic,21144568,FDP,zeitonline,2020-04-20,1252143419767611397
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-04-20,1252148663272562688
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-04-21,1252572695008591873
"Luksic, Oliver",OlliLuksic,21144568,FDP,Karl_Lauterbach,2020-04-21,1252659115232460806
"Luksic, Oliver",OlliLuksic,21144568,FDP,jensspahn,2020-04-21,1252659115232460806
"Luksic, Oliver",OlliLuksic,21144568,FDP,Markus_Soeder,2020-04-21,1252659115232460806
"Luksic, Oliver",OlliLuksic,21144568,FDP,ArminLaschet,2020-04-21,1252659115232460806
"Luksic, Oliver",OlliLuksic,21144568,FDP,c_lindner,2020-04-21,1252659115232460806
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-04-22,1252843462161920000
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-04-22,1252892123826925568
"Luksic, Oliver",OlliLuksic,21144568,FDP,SZ,2020-04-22,1252894169422594048
"Luksic, Oliver",OlliLuksic,21144568,FDP,AndiScheuer,2020-04-22,1252923390069018624
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-04-22,1253030574215688192
"Luksic, Oliver",OlliLuksic,21144568,FDP,nulleberg,2020-04-23,1253268041758126080
"Luksic, Oliver",OlliLuksic,21144568,FDP,Christian_Henne,2020-04-26,1254506634400927755
"Luksic, Oliver",OlliLuksic,21144568,FDP,Asceto1,2020-04-26,1254506634400927755
"Luksic, Oliver",OlliLuksic,21144568,FDP,ABaerbock,2020-04-26,1254506634400927755
"Luksic, Oliver",OlliLuksic,21144568,FDP,c_lindner,2020-04-26,1254506634400927755
"Luksic, Oliver",OlliLuksic,21144568,FDP,fdp,2020-04-26,1254506634400927755
"Luksic, Oliver",OlliLuksic,21144568,FDP,dominikrzepka,2020-04-27,1254679485565349895
"Luksic, Oliver",OlliLuksic,21144568,FDP,dominikrzepka,2020-04-27,1254679558126817281
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-04-27,1254725739972300801
"Luksic, Oliver",OlliLuksic,21144568,FDP,NZZ,2020-04-27,1254757098698821638
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-04-28,1255107246394130433
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-04-28,1255226902555643917
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-04-29,1255479168659226624
"Luksic, Oliver",OlliLuksic,21144568,FDP,FahrradClub,2020-04-29,1255550663347576835
"Luksic, Oliver",OlliLuksic,21144568,FDP,fdp,2020-04-29,1255550663347576835
"Luksic, Oliver",OlliLuksic,21144568,FDP,LindaTeuteberg,2020-04-29,1255550663347576835
"Luksic, Oliver",OlliLuksic,21144568,FDP,c_lindner,2020-04-29,1255550663347576835
"Luksic, Oliver",OlliLuksic,21144568,FDP,santosherrmann,2020-04-29,1255551059344470017
"Luksic, Oliver",OlliLuksic,21144568,FDP,FahrradClub,2020-04-29,1255551059344470017
"Luksic, Oliver",OlliLuksic,21144568,FDP,fdp,2020-04-29,1255551059344470017
"Luksic, Oliver",OlliLuksic,21144568,FDP,LindaTeuteberg,2020-04-29,1255551059344470017
"Luksic, Oliver",OlliLuksic,21144568,FDP,c_lindner,2020-04-29,1255551059344470017
"Luksic, Oliver",OlliLuksic,21144568,FDP,fritzfelgentreu,2020-04-30,1255735531574571013
"Luksic, Oliver",OlliLuksic,21144568,FDP,Karl_Lauterbach,2020-04-30,1255749810159792132
"Luksic, Oliver",OlliLuksic,21144568,FDP,c_lindner,2020-04-30,1255964649868218368
"Luksic, Oliver",OlliLuksic,21144568,FDP,TJargstorff,2020-05-03,1256923457683697665
"Luksic, Oliver",OlliLuksic,21144568,FDP,janfleischhauer,2020-05-03,1256923457683697665
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-05-04,1257177228196155393
"Luksic, Oliver",OlliLuksic,21144568,FDP,jsuedekum,2020-05-04,1257307086737698817
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-05-04,1257363493277372419
"Luksic, Oliver",OlliLuksic,21144568,FDP,Karl_Lauterbach,2020-05-07,1258486230876073985
"Luksic, Oliver",OlliLuksic,21144568,FDP,AndiScheuer,2020-05-15,1261212671854161927
"Luksic, Oliver",OlliLuksic,21144568,FDP,awillburger,2020-05-18,1262271530152669185
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-05-21,1263376902754045952
"Luksic, Oliver",OlliLuksic,21144568,FDP,RalphStanger,2020-05-26,1265346750551908353
"Luksic, Oliver",OlliLuksic,21144568,FDP,tobias_austria,2020-05-30,1266686345616994304
"Luksic, Oliver",OlliLuksic,21144568,FDP,SAARTEXT,2020-05-30,1266691729568268289
"Luksic, Oliver",OlliLuksic,21144568,FDP,ersterfcs,2020-05-30,1266691729568268289
"Luksic, Oliver",OlliLuksic,21144568,FDP,bayer04fussball,2020-05-30,1266691729568268289
"Luksic, Oliver",OlliLuksic,21144568,FDP,CPetryMdB,2020-05-30,1266691729568268289
"Luksic, Oliver",OlliLuksic,21144568,FDP,SPD_Saar,2020-05-30,1266691729568268289
"Luksic, Oliver",OlliLuksic,21144568,FDP,FDP_Saar,2020-05-30,1266691729568268289
"Luksic, Oliver",OlliLuksic,21144568,FDP,simonju94,2020-05-30,1266821507587682305
"Luksic, Oliver",OlliLuksic,21144568,FDP,SAARTEXT,2020-05-30,1266821507587682305
"Luksic, Oliver",OlliLuksic,21144568,FDP,ersterfcs,2020-05-30,1266821507587682305
"Luksic, Oliver",OlliLuksic,21144568,FDP,bayer04fussball,2020-05-30,1266821507587682305
"Luksic, Oliver",OlliLuksic,21144568,FDP,CPetryMdB,2020-05-30,1266821507587682305
"Luksic, Oliver",OlliLuksic,21144568,FDP,SPD_Saar,2020-05-30,1266821507587682305
"Luksic, Oliver",OlliLuksic,21144568,FDP,FDP_Saar,2020-05-30,1266821507587682305
"Luksic, Oliver",OlliLuksic,21144568,FDP,Helge,2020-05-30,1266825422546915328
"Luksic, Oliver",OlliLuksic,21144568,FDP,great_marus,2020-06-01,1267347828357160961
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-06-03,1268224642055094273
"Luksic, Oliver",OlliLuksic,21144568,FDP,N_Heisterhagen,2020-06-12,1271407239983742976
"Luksic, Oliver",OlliLuksic,21144568,FDP,heintz_jonas,2020-06-30,1278059977618358274
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-07-09,1281117075633733632
"Luksic, Oliver",OlliLuksic,21144568,FDP,AhmadMansour__,2020-07-26,1287463526743920640
"Luksic, Oliver",OlliLuksic,21144568,FDP,peteraltmaier,2020-07-30,1288751599578427392
"Luksic, Oliver",OlliLuksic,21144568,FDP,gephiltert,2020-07-30,1288937808380526592
"Luksic, Oliver",OlliLuksic,21144568,FDP,AndreaW72597231,2020-08-01,1289550579035967489
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-08-01,1289550579035967489
"Luksic, Oliver",OlliLuksic,21144568,FDP,stefanruehle,2020-08-01,1289618505705246720
"Luksic, Oliver",OlliLuksic,21144568,FDP,fdpbt,2020-08-01,1289618505705246720
"Luksic, Oliver",OlliLuksic,21144568,FDP,NZZ,2020-08-17,1295322683941560322
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-08-24,1297789760543559681
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-08-27,1298884557354213381
"Luksic, Oliver",OlliLuksic,21144568,FDP,RFI_En,2020-08-30,1300150113940144128
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-09-08,1303444282985111555
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-09-08,1303444453621989377
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-09-13,1305070400200679424
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-09-13,1305072768359292928
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-09-15,1305861386547929094
"Luksic, Oliver",OlliLuksic,21144568,FDP,rophie_segel,2020-09-24,1309025789397041152
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-09-24,1309171783531102208
"Luksic, Oliver",OlliLuksic,21144568,FDP,Nele90,2020-09-27,1310252926896615424
"Luksic, Oliver",OlliLuksic,21144568,FDP,zeitonline,2020-10-08,1314269699836911617
"Luksic, Oliver",OlliLuksic,21144568,FDP,fdpbt,2020-10-12,1315541668884631553
"Luksic, Oliver",OlliLuksic,21144568,FDP,dneuerer,2020-10-14,1316454509737127937
"Luksic, Oliver",OlliLuksic,21144568,FDP,dneuerer,2020-10-14,1316454602544492554
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-10-16,1316962898334404609
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-10-18,1317908984238583814
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-10-19,1318082613580619777
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-10-19,1318084735814537217
"Luksic, Oliver",OlliLuksic,21144568,FDP,RolandVoss,2020-10-19,1318202459517575168
"Luksic, Oliver",OlliLuksic,21144568,FDP,bpol_koblenz,2020-10-19,1318202459517575168
"Luksic, Oliver",OlliLuksic,21144568,FDP,AndiScheuer,2020-10-19,1318205045473771520
"Luksic, Oliver",OlliLuksic,21144568,FDP,c_lindner,2020-10-19,1318280454060036096
"Luksic, Oliver",OlliLuksic,21144568,FDP,c_lindner,2020-10-19,1318281058505379840
"Luksic, Oliver",OlliLuksic,21144568,FDP,SZ,2020-10-23,1319517648439382018
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-10-24,1319967999227473922
"Luksic, Oliver",OlliLuksic,21144568,FDP,Volker_Beck,2020-10-24,1320067831652900866
"Luksic, Oliver",OlliLuksic,21144568,FDP,dneuerer,2020-10-24,1320067831652900866
"Luksic, Oliver",OlliLuksic,21144568,FDP,fdp,2020-10-24,1320067831652900866
"Luksic, Oliver",OlliLuksic,21144568,FDP,tagesschau,2020-10-24,1320067831652900866
"Luksic, Oliver",OlliLuksic,21144568,FDP,cad59,2020-10-24,1320067831652900866
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-10-25,1320401368755113987
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-10-26,1320757105205366787
"Luksic, Oliver",OlliLuksic,21144568,FDP,Tiefseher,2020-10-26,1320786934478884869
"Luksic, Oliver",OlliLuksic,21144568,FDP,Storch_i,2020-10-28,1321340618807922688
"Luksic, Oliver",OlliLuksic,21144568,FDP,nimmerfroh,2020-10-28,1321443516782923776
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-10-28,1321551039649222657
"Luksic, Oliver",OlliLuksic,21144568,FDP,Storch_i,2020-10-30,1322106241741656064
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-11-03,1323525582215401472
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-11-03,1323570514154131457
"Luksic, Oliver",OlliLuksic,21144568,FDP,fdpbt,2020-11-03,1323690107950501892
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-11-05,1324351207943655424
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-11-11,1326454038318239746
"Luksic, Oliver",OlliLuksic,21144568,FDP,faznet,2020-11-11,1326600773430628354
"Luksic, Oliver",OlliLuksic,21144568,FDP,manager_magazin,2020-11-17,1328595117763145730
"Luksic, Oliver",OlliLuksic,21144568,FDP,zeitonline,2020-11-19,1329340748358184963
"Luksic, Oliver",OlliLuksic,21144568,FDP,august1vi,2020-11-21,1330064589715804167
"Luksic, Oliver",OlliLuksic,21144568,FDP,merkmich,2020-11-21,1330064589715804167
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-11-24,1331136384078401537
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-11-26,1331878642394275840
"Luksic, Oliver",OlliLuksic,21144568,FDP,c_lindner,2020-11-26,1331881832284041217
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-12-01,1333673910529880069
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-12-01,1333692890585894913
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-12-01,1333810369375113220
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-12-03,1334486204264353793
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-12-05,1335118910774009858
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-12-08,1336418871746699266
"Luksic, Oliver",OlliLuksic,21144568,FDP,c_lindner,2020-12-09,1336597122125352960
"Luksic, Oliver",OlliLuksic,21144568,FDP,OlafGersemann,2020-12-09,1336631697404792832
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-12-09,1336631697404792832
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-12-09,1336760221260255232
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-12-11,1337445665283190786
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-12-12,1337757144767209473
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-12-14,1338446909954985985
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-12-15,1338829238691127299
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-12-15,1338933201474084864
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-12-15,1338935622359248896
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-12-16,1339165156425822208
"Luksic, Oliver",OlliLuksic,21144568,FDP,szaktuell,2020-12-16,1339245589331144706
"Luksic, Oliver",OlliLuksic,21144568,FDP,ThomasFricke10,2020-12-20,1340583938142720003
"Luksic, Oliver",OlliLuksic,21144568,FDP,derspiegel,2020-12-20,1340583938142720003
"Luksic, Oliver",OlliLuksic,21144568,FDP,DFoest,2020-12-21,1341000067117953024
"Luksic, Oliver",OlliLuksic,21144568,FDP,FAZ_NET,2020-12-21,1341000067117953024
"Luksic, Oliver",OlliLuksic,21144568,FDP,LindaTeuteberg,2020-12-21,1341000067117953024
"Luksic, Oliver",OlliLuksic,21144568,FDP,FinancialTimes,2020-12-22,1341459332731449345
"Luksic, Oliver",OlliLuksic,21144568,FDP,NikolausBlome,2020-12-22,1341490026149011461
"Luksic, Oliver",OlliLuksic,21144568,FDP,welt,2020-12-23,1341820260543057926
"Maas, Heiko",HeikoMaas,24158261,SPD,roteskreuz_de,2020-02-09,1226476762986622976
"Maas, Heiko",HeikoMaas,24158261,SPD,WHO,2020-02-24,1232023646564233216
"Maas, Heiko",HeikoMaas,24158261,SPD,AuswaertigesAmt,2020-03-12,1238147429116960770
"Maas, Heiko",HeikoMaas,24158261,SPD,rki_de,2020-03-18,1240278161570639872
"Maas, Heiko",HeikoMaas,24158261,SPD,Hauptstadtadler,2020-03-19,1240614719259639808
"Maas, Heiko",HeikoMaas,24158261,SPD,luigidimaio,2020-03-19,1240719404264050701
"Maas, Heiko",HeikoMaas,24158261,SPD,AA_SicherReisen,2020-03-23,1242090067373559809
"Maas, Heiko",HeikoMaas,24158261,SPD,DominicRaab,2020-03-25,1242857849786642433
"Maas, Heiko",HeikoMaas,24158261,SPD,antonioguterres,2020-03-26,1243195628915773442
"Maas, Heiko",HeikoMaas,24158261,SPD,AA_SicherReisen,2020-03-28,1243939227576000514
"Maas, Heiko",HeikoMaas,24158261,SPD,AuswaertigesAmt,2020-03-30,1244547542702075905
"Maas, Heiko",HeikoMaas,24158261,SPD,PandorNaledi,2020-04-02,1245718829369561089
"Maas, Heiko",HeikoMaas,24158261,SPD,NATO,2020-04-02,1245765871974350850
"Maas, Heiko",HeikoMaas,24158261,SPD,tagesschau,2020-04-04,1246334708486635520
"Maas, Heiko",HeikoMaas,24158261,SPD,AuswaertigesAmt,2020-04-04,1246419805860704261
"Maas, Heiko",HeikoMaas,24158261,SPD,OlafScholz,2020-04-06,1247043372948348929
"Maas, Heiko",HeikoMaas,24158261,SPD,OlafScholz,2020-04-06,1247057920375873536
"Maas, Heiko",HeikoMaas,24158261,SPD,OlafScholz,2020-04-06,1247072428867686400
"Maas, Heiko",HeikoMaas,24158261,SPD,BorisJohnson,2020-04-07,1247434291337969665
"Maas, Heiko",HeikoMaas,24158261,SPD,WHO,2020-04-11,1248951613064130561
"Maas, Heiko",HeikoMaas,24158261,SPD,UN,2020-04-15,1250322386907357185
"Maas, Heiko",HeikoMaas,24158261,SPD,WHO,2020-04-15,1250322386907357185
"Maas, Heiko",HeikoMaas,24158261,SPD,UN,2020-04-16,1250812660389687301
"Maas, Heiko",HeikoMaas,24158261,SPD,WHO,2020-04-16,1250812660389687301
"Maas, Heiko",HeikoMaas,24158261,SPD,WHO,2020-04-16,1250812660389687301
"Maas, Heiko",HeikoMaas,24158261,SPD,yadvashem,2020-04-20,1252177674644131845
"Maas, Heiko",HeikoMaas,24158261,SPD,ZEITmagazin,2020-04-21,1252523548637310981
"Maas, Heiko",HeikoMaas,24158261,SPD,zeitonline,2020-04-21,1252523548637310981
"Maas, Heiko",HeikoMaas,24158261,SPD,UN,2020-04-27,1254724585892786177
"Maas, Heiko",HeikoMaas,24158261,SPD,UN,2020-05-04,1257240216173240320
"Maas, Heiko",HeikoMaas,24158261,SPD,NATO,2020-05-09,1259044820397539328
"Maas, Heiko",HeikoMaas,24158261,SPD,c_drosten,2020-05-28,1265894110185099264
"Maas, Heiko",HeikoMaas,24158261,SPD,Karl_Lauterbach,2020-05-28,1265894110185099264
"Maas, Heiko",HeikoMaas,24158261,SPD,WHO,2020-05-30,1266756807646642182
"Maas, Heiko",HeikoMaas,24158261,SPD,FunkeBerlin,2020-05-30,1266756807646642182
"Maas, Heiko",HeikoMaas,24158261,SPD,AJCGlobal,2020-06-17,1273246694709309440
"Maas, Heiko",HeikoMaas,24158261,SPD,AJCBerlin,2020-06-17,1273246694709309440
"Maas, Heiko",HeikoMaas,24158261,SPD,WHO,2020-07-08,1280838226157211651
"Maas, Heiko",HeikoMaas,24158261,SPD,UN,2020-07-17,1284149950411087873
"Maas, Heiko",HeikoMaas,24158261,SPD,roteskreuz_de,2020-08-05,1291030999359533058
"Maas, Heiko",HeikoMaas,24158261,SPD,JY_LeDrian,2020-09-26,1309901847361138694
"Maas, Heiko",HeikoMaas,24158261,SPD,UN,2020-09-29,1310953064279478273
"Maas, Heiko",HeikoMaas,24158261,SPD,MichelBarnier,2020-10-05,1313037549926047745
"Maas, Heiko",HeikoMaas,24158261,SPD,JY_LeDrian,2020-10-09,1314559447713361920
"Maas, Heiko",HeikoMaas,24158261,SPD,WHO,2020-11-06,1324670528460857344
"Maas, Heiko",HeikoMaas,24158261,SPD,JoeBiden,2020-11-08,1325547523445022722
"Maas, Heiko",HeikoMaas,24158261,SPD,JoeBiden,2020-12-09,1336659579644633093
"Maas, Heiko",HeikoMaas,24158261,SPD,UN,2020-12-10,1336978615154642945
"Maas, Heiko",HeikoMaas,24158261,SPD,MichelBarnier,2020-12-24,1342137604419026946
"Maier, Jens",JensMaierAfD,916639458409242624,AfD,SMIsachsen,2020-03-27,1243514899705233408
"Maier, Jens",JensMaierAfD,916639458409242624,AfD,ArminLaschet,2020-03-30,1244599092266831877
"Maier, Jens",JensMaierAfD,916639458409242624,AfD,AfDBrandenburg,2020-04-03,1246028965770416130
"Maier, Jens",JensMaierAfD,916639458409242624,AfD,Tino_Chrupalla,2020-10-21,1318819238174392321
"Maier, Jens",JensMaierAfD,916639458409242624,AfD,AfD_LSA,2020-12-08,1336277103071866880
"Maier, Jens",JensMaierAfD,916639458409242624,AfD,O_KirchnerAfD,2020-12-08,1336277103071866880
"Maier, Jens",JensMaierAfD,916639458409242624,AfD,M_Reichardt_AfD,2020-12-08,1336277103071866880
"Maier, Jens",JensMaierAfD,916639458409242624,AfD,MPKretschmer,2020-12-08,1336320181501489153
"Maier, Jens",JensMaierAfD,916639458409242624,AfD,MPKretschmer,2020-12-17,1339500395090092032
"Maier, Jens",JensMaierAfD,916639458409242624,AfD,MiniwAR,2020-12-21,1340923823307288578
"Matschie, Christoph",matschie,19286748,SPD,OlafScholz,2020-03-13,1238482857527566336
"Matschie, Christoph",matschie,19286748,SPD,HeikoMaas,2020-04-06,1247170832981536768
"Matschie, Christoph",matschie,19286748,SPD,OlafScholz,2020-04-06,1247170832981536768
"Matschie, Christoph",matschie,19286748,SPD,KfW,2020-04-15,1250363626218807297
"Matschie, Christoph",matschie,19286748,SPD,spdbt,2020-04-23,1253362129492750344
"Matschie, Christoph",matschie,19286748,SPD,UN,2020-04-24,1253664670982049792
"Meiser, Pascal",pascalmeiser,314534724,Die Linke,bodoramelow,2020-03-19,1240716739937271818
"Meiser, Pascal",pascalmeiser,314534724,Die Linke,_verdi,2020-03-29,1244304540914061317
"Meiser, Pascal",pascalmeiser,314534724,Die Linke,MichaelEfler,2020-04-17,1251127206023172098
"Meiser, Pascal",pascalmeiser,314534724,Die Linke,ElkeBreitenbach,2020-04-20,1252263693146116098
"Meiser, Pascal",pascalmeiser,314534724,Die Linke,dielinkeberlin,2020-04-21,1252630644661850114
"Meiser, Pascal",pascalmeiser,314534724,Die Linke,dielinkeberlin,2020-04-25,1254022419540516865
"Meiser, Pascal",pascalmeiser,314534724,Die Linke,Taximann_Berlin,2020-04-25,1254043426246529024
"Meiser, Pascal",pascalmeiser,314534724,Die Linke,dielinkeberlin,2020-04-25,1254043426246529024
"Meiser, Pascal",pascalmeiser,314534724,Die Linke,dgb_news,2020-05-01,1256134250547621888
"Meiser, Pascal",pascalmeiser,314534724,Die Linke,_verdi,2020-06-30,1277839534357712897
"Meiser, Pascal",pascalmeiser,314534724,Die Linke,Linksfraktion,2020-09-21,1308123702727446530
"Meiser, Pascal",pascalmeiser,314534724,Die Linke,derInnensenator,2020-10-07,1313827461159944192
